Frame,Phase
11600,1
11625,1
11650,1
11675,1
11700,1
11725,1
11750,1
11775,1
11800,1
11825,1
11850,1
11875,1
11900,1
11925,1
11950,1
11975,1
12000,1
12025,1
12050,1
12075,1
12100,1
12125,1
12150,1
12175,1
12200,1
12225,1
12250,1
12275,1
12300,1
12325,1
12350,1
12375,1
12400,1
12425,1
12450,1
12475,1
12500,1
12525,1
12550,1
12575,1
12600,1
12625,1
12650,1
12675,1
12700,1
12725,1
12750,1
12775,1
12800,1
12825,1
12850,1
12875,1
12900,1
12925,1
12950,1
12975,1
13000,1
13025,1
13050,1
13075,1
13100,1
13125,1
13150,1
13175,1
13200,1
13225,1
13250,1
13275,1
13300,1
13325,1
13350,1
13375,1
13400,1
13425,1
13450,1
13475,1
13500,1
13525,1
13550,1
13575,1
13600,1
13625,1
13650,1
13675,1
13700,1
13725,1
13750,1
13775,1
13800,1
13825,1
13850,1
13875,1
13900,1
13925,1
13950,1
13975,1
14000,1
14025,1
14050,1
14075,1
14100,1
14125,1
14150,1
14175,1
14200,1
14225,1
14250,1
14275,1
14300,1
14325,1
14350,1
14375,1
14400,1
14425,1
14450,1
14475,1
14500,1
14525,1
14550,1
14575,1
14600,1
14625,1
14650,1
14675,1
14700,1
14725,1
14750,1
14775,1
14800,1
14825,1
14850,1
14875,1
14900,1
14925,1
14950,1
14975,1
15000,1
15025,1
15050,1
15075,1
15100,1
15125,1
15150,1
15175,1
15200,1
15225,1
15250,1
15275,1
15300,1
15325,1
15350,1
15375,1
15400,1
15425,1
15450,1
15475,1
15500,1
15525,1
15550,1
15575,1
15600,1
15625,1
15650,1
15675,1
15700,1
15725,1
15750,1
15775,1
15800,1
15825,1
15850,1
15875,1
15900,1
15925,1
15950,1
15975,1
16000,1
16025,1
16050,1
16075,1
16100,1
16125,1
16150,1
16175,1
16200,1
16225,1
16250,1
16275,1
16300,1
16325,1
16350,1
16375,1
16400,1
16425,1
16450,1
16475,1
16500,1
16525,1
16550,1
16575,1
16600,1
16625,1
16650,1
16675,1
16700,1
16725,1
16750,1
16775,1
16800,1
16825,1
16850,1
16875,1
16900,1
16925,1
16950,1
16975,1
17000,1
17025,1
17050,1
17075,1
17100,1
17125,1
17150,1
17175,1
17200,1
17225,1
17250,1
17275,1
17300,1
17325,1
17350,1
17375,1
17400,1
17425,1
17450,1
17475,1
17500,1
17525,1
17550,1
17575,1
17600,1
17625,1
17650,1
17675,1
17700,1
17725,1
17750,1
17775,1
17800,1
17825,1
17850,1
17875,1
17900,1
17925,1
17950,1
17975,1
18000,1
18025,1
18050,1
18075,1
18100,1
18125,1
18150,1
18175,1
18200,1
18225,1
18250,1
18275,1
18300,1
18325,1
18350,1
18375,1
18400,1
18425,1
18450,1
18475,1
18500,1
18525,1
18550,1
18575,1
18600,1
18625,1
18650,1
18675,1
18700,1
18725,1
18750,1
18775,1
18800,1
18825,1
18850,1
18875,1
18900,1
18925,1
18950,1
18975,1
19000,1
19025,1
19050,1
19075,1
19100,1
19125,1
19150,1
19175,1
19200,1
19225,2
19250,2
19275,2
19300,2
19325,2
19350,2
19375,2
19400,2
19425,2
19450,2
19475,2
19500,2
19525,2
19550,2
19575,2
19600,2
19625,2
19650,2
19675,2
19700,2
19725,2
19750,2
19775,2
19800,2
19825,2
19850,2
19875,2
19900,2
19925,2
19950,2
19975,2
20000,2
20025,2
20050,2
20075,2
20100,2
20125,2
20150,2
20175,2
20200,2
20225,2
20250,2
20275,2
20300,2
20325,2
20350,2
20375,2
20400,2
20425,2
20450,2
20475,2
20500,2
20525,2
20550,2
20575,2
20600,2
20625,2
20650,2
20675,2
20700,2
20725,2
20750,2
20775,2
20800,2
20825,2
20850,2
20875,2
20900,2
20925,2
20950,2
20975,2
21000,2
21025,2
21050,2
21075,2
21100,2
21125,2
21150,2
21175,2
21200,2
21225,2
21250,2
21275,2
21300,2
21325,2
21350,2
21375,2
21400,2
21425,2
21450,2
21475,2
21500,2
21525,2
21550,2
21575,2
21600,2
21625,2
21650,2
21675,2
21700,2
21725,2
21750,2
21775,2
21800,2
21825,2
21850,2
21875,2
21900,2
21925,2
21950,2
21975,2
22000,2
22025,2
22050,2
22075,2
22100,2
22125,2
22150,2
22175,2
22200,2
22225,2
22250,2
22275,2
22300,2
22325,2
22350,2
22375,2
22400,2
22425,2
22450,2
22475,2
22500,2
22525,2
22550,2
22575,2
22600,2
22625,2
22650,2
22675,2
22700,2
22725,2
22750,2
22775,2
22800,2
22825,2
22850,2
22875,2
22900,2
22925,2
22950,2
22975,2
23000,2
23025,2
23050,2
23075,2
23100,2
23125,2
23150,2
23175,2
23200,2
23225,2
23250,2
23275,2
23300,2
23325,2
23350,2
23375,2
23400,2
23425,2
23450,2
23475,2
23500,2
23525,2
23550,2
23575,2
23600,2
23625,2
23650,2
23675,2
23700,2
23725,2
23750,2
23775,2
23800,2
23825,2
23850,2
23875,2
23900,2
23925,2
23950,2
23975,2
24000,2
24025,2
24050,2
24075,3
24100,3
24125,3
24150,3
24175,3
24200,3
24225,3
24250,3
24275,3
24300,3
24325,3
24350,3
24375,3
24400,3
24425,3
24450,3
24475,3
24500,3
24525,3
24550,3
24575,3
24600,3
24625,3
24650,3
24675,3
24700,3
24725,3
24750,3
24775,3
24800,3
24825,3
24850,3
24875,3
24900,3
24925,3
24950,3
24975,3
25000,3
25025,3
25050,3
25075,3
25100,3
25125,3
25150,3
25175,3
25200,3
25225,3
25250,3
25275,3
25300,3
25325,3
25350,3
25375,3
25400,3
25425,3
25450,3
25475,3
25500,3
25525,3
25550,3
25575,3
25600,3
25625,3
25650,3
25675,3
25700,3
25725,3
25750,3
25775,3
25800,3
25825,3
25850,3
25875,3
25900,3
25925,3
25950,3
25975,3
26000,3
26025,3
26050,3
26075,3
26100,3
26125,3
26150,3
26175,3
26200,3
26225,3
26250,3
26275,3
26300,3
26325,3
26350,3
26375,3
26400,3
26425,3
26450,3
26475,3
26500,3
26525,3
26550,3
26575,3
26600,3
26625,3
26650,3
26675,3
26700,3
26725,3
26750,3
26775,3
26800,3
26825,3
26850,3
26875,3
26900,3
26925,3
26950,3
26975,3
27000,3
27025,3
27050,3
27075,3
27100,3
27125,3
27150,3
27175,3
27200,3
27225,3
27250,3
27275,3
27300,3
27325,3
27350,3
27375,3
27400,3
27425,3
27450,3
27475,3
27500,3
27525,3
27550,3
27575,3
27600,3
27625,3
27650,3
27675,3
27700,3
27725,3
27750,3
27775,3
27800,3
27825,3
27850,3
27875,3
27900,3
27925,3
27950,3
27975,3
28000,3
28025,3
28050,3
28075,3
28100,3
28125,3
28150,3
28175,3
28200,3
28225,3
28250,3
28275,3
28300,3
28325,3
28350,3
28375,3
28400,3
28425,3
28450,3
28475,3
28500,3
28525,3
28550,3
28575,3
28600,3
28625,3
28650,3
28675,3
28700,3
28725,3
28750,3
28775,3
28800,3
28825,3
28850,3
28875,3
28900,3
28925,3
28950,3
28975,3
29000,3
29025,3
29050,3
29075,3
29100,3
29125,3
29150,3
29175,3
29200,3
29225,3
29250,3
29275,3
29300,3
29325,3
29350,3
29375,3
29400,3
29425,3
29450,3
29475,3
29500,3
29525,3
29550,3
29575,3
29600,3
29625,3
29650,3
29675,3
29700,3
29725,3
29750,3
29775,3
29800,3
29825,3
29850,3
29875,3
29900,3
29925,3
29950,3
29975,3
30000,3
30025,3
30050,3
30075,3
30100,3
30125,3
30150,3
30175,3
30200,3
30225,3
30250,3
30275,3
30300,3
30325,3
30350,3
30375,3
30400,3
30425,3
30450,3
30475,3
30500,3
30525,3
30550,3
30575,3
30600,3
30625,3
30650,3
30675,3
30700,3
30725,3
30750,3
30775,3
30800,3
30825,3
30850,3
30875,3
30900,3
30925,3
30950,3
30975,3
31000,3
31025,3
31050,3
31075,3
31100,3
31125,3
31150,3
31175,3
31200,3
31225,3
31250,3
31275,3
31300,3
31325,3
31350,3
31375,3
31400,3
31425,3
31450,3
31475,3
31500,3
31525,3
31550,3
31575,3
31600,3
31625,3
31650,3
31675,3
31700,3
31725,3
31750,3
31775,3
31800,3
31825,3
31850,3
31875,3
31900,3
31925,3
31950,3
31975,3
32000,3
32025,3
32050,3
32075,3
32100,3
32125,3
32150,3
32175,3
32200,3
32225,3
32250,3
32275,3
32300,3
32325,3
32350,3
32375,3
32400,3
32425,3
32450,3
32475,3
32500,3
32525,3
32550,3
32575,3
32600,3
32625,3
32650,3
32675,3
32700,3
32725,3
32750,3
32775,3
32800,3
32825,3
32850,3
32875,3
32900,3
32925,3
32950,3
32975,3
33000,3
33025,3
33050,3
33075,3
33100,3
33125,3
33150,3
33175,3
33200,3
33225,3
33250,3
33275,3
33300,3
33325,3
33350,3
33375,3
33400,3
33425,3
33450,3
33475,3
33500,3
33525,3
33550,3
33575,3
33600,3
33625,3
33650,3
33675,3
33700,3
33725,3
33750,3
33775,3
33800,3
33825,3
33850,3
33875,3
33900,3
33925,3
33950,3
33975,3
34000,3
34025,3
34050,3
34075,3
34100,3
34125,3
34150,3
34175,3
34200,3
34225,3
34250,3
34275,3
34300,3
34325,3
34350,3
34375,3
34400,3
34425,3
34450,3
34475,3
34500,3
34525,3
34550,3
34575,3
34600,3
34625,3
34650,3
34675,3
34700,3
34725,3
34750,3
34775,3
34800,3
34825,3
34850,3
34875,3
34900,3
34925,3
34950,3
34975,3
35000,3
35025,3
35050,3
35075,3
35100,3
35125,3
35150,3
35175,3
35200,3
35225,3
35250,3
35275,3
35300,3
35325,3
35350,3
35375,3
35400,3
35425,3
35450,3
35475,3
35500,3
35525,3
35550,3
35575,3
35600,3
35625,3
35650,3
35675,3
35700,3
35725,3
35750,3
35775,3
35800,3
35825,3
35850,3
35875,3
35900,3
35925,3
35950,3
35975,3
36000,3
36025,3
36050,3
36075,3
36100,3
36125,3
36150,3
36175,3
36200,3
36225,3
36250,3
36275,3
36300,3
36325,3
36350,3
36375,3
36400,3
36425,3
36450,3
36475,3
36500,3
36525,3
36550,3
36575,3
36600,3
36625,3
36650,3
36675,3
36700,3
36725,3
36750,3
36775,3
36800,3
36825,3
36850,3
36875,3
36900,3
36925,3
36950,3
36975,3
37000,3
37025,3
37050,3
37075,3
37100,3
37125,3
37150,3
37175,3
37200,3
37225,3
37250,3
37275,3
37300,3
37325,3
37350,3
37375,3
37400,3
37425,3
37450,3
37475,3
37500,3
37525,3
37550,3
37575,3
37600,3
37625,3
37650,3
37675,3
37700,3
37725,3
37750,3
37775,3
37800,3
37825,3
37850,3
37875,3
37900,3
37925,3
37950,3
37975,3
38000,3
38025,3
38050,3
38075,4
38100,4
38125,4
38150,4
38175,4
38200,4
38225,4
38250,4
38275,4
38300,4
38325,4
38350,4
38375,4
38400,4
38425,4
38450,4
38475,4
38500,4
38525,4
38550,4
38575,4
38600,4
38625,4
38650,4
38675,4
38700,4
38725,4
38750,4
38775,4
38800,4
38825,4
38850,4
38875,4
38900,4
38925,4
38950,4
38975,4
39000,4
39025,4
39050,4
39075,4
39100,4
39125,4
39150,4
39175,4
39200,4
39225,4
39250,4
39275,4
39300,4
39325,4
39350,4
39375,4
39400,4
39425,4
39450,4
39475,4
39500,4
39525,4
39550,4
39575,4
39600,4
39625,4
39650,4
39675,4
39700,4
39725,4
39750,4
39775,4
39800,4
39825,4
39850,4
39875,4
39900,4
39925,4
39950,4
39975,4
40000,4
40025,4
40050,4
40075,4
40100,4
40125,4
40150,4
40175,4
40200,4
40225,4
40250,4
40275,4
40300,4
40325,4
40350,4
40375,4
40400,4
40425,4
40450,4
40475,4
40500,4
40525,4
40550,4
40575,4
40600,4
40625,4
40650,4
40675,4
40700,4
40725,4
40750,4
40775,4
40800,4
40825,4
40850,4
40875,4
40900,4
40925,4
40950,4
40975,4
41000,4
41025,4
41050,4
41075,4
41100,5
41125,5
41150,5
41175,5
41200,5
41225,5
41250,5
41275,5
41300,5
41325,5
41350,5
41375,5
41400,5
41425,5
41450,5
41475,5
41500,5
41525,5
41550,5
41575,5
41600,5
41625,5
41650,5
41675,5
41700,5
41725,5
41750,5
41775,5
41800,5
41825,5
41850,5
41875,5
41900,5
41925,5
41950,5
41975,5
42000,5
42025,5
42050,5
42075,5
42100,5
42125,5
42150,5
42175,5
42200,5
42225,5
42250,5
42275,5
42300,5
42325,5
42350,5
42375,5
42400,5
42425,5
42450,5
42475,5
42500,5
42525,5
42550,5
42575,5
42600,5
42625,5
42650,5
42675,5
42700,5
42725,5
42750,5
42775,5
42800,5
42825,5
42850,5
42875,5
42900,5
42925,5
42950,5
42975,5
43000,5
43025,5
43050,5
43075,5
43100,5
43125,5
43150,5
43175,5
43200,5
43225,5
43250,5
43275,5
43300,5
43325,5
43350,5
43375,5
43400,5
43425,5
43450,5
43475,5
43500,5
43525,5
43550,5
43575,5
43600,5
43625,5
43650,5
43675,5
43700,5
43725,5
43750,5
43775,5
43800,5
43825,5
43850,5
43875,5
43900,5
43925,5
43950,5
43975,5
44000,5
44025,5
44050,5
44075,5
44100,5
44125,5
44150,5
44175,5
44200,5
44225,5
44250,5
44275,5
44300,5
44325,5
44350,5
44375,5
44400,5
44425,5
44450,5
44475,5
44500,5
44525,5
44550,5
44575,5
44600,5
44625,5
44650,5
44675,5
44700,5
44725,5
44750,5
44775,5
44800,5
44825,6
44850,6
44875,6
44900,6
44925,6
44950,6
44975,6
45000,6
45025,6
45050,6
45075,6
45100,6
45125,6
45150,6
45175,6
45200,6
45225,6
45250,6
45275,6
45300,6
45325,6
45350,6
45375,6
45400,6
45425,6
45450,6
45475,6
45500,6
45525,6
45550,6
45575,6
45600,6
45625,6
45650,6
45675,6
45700,6
45725,6
45750,6
45775,6
45800,6
45825,6
45850,6
45875,6
45900,6
45925,6
45950,6
45975,6
46000,6
46025,6
46050,6
46075,6
46100,6
46125,6
46150,6
46175,6
46200,6
46225,6
46250,6
46275,6
46300,6
46325,6
46350,6
46375,6
46400,6
46425,6
46450,6
46475,6
46500,6
46525,6
46550,6
46575,6
46600,6
46625,6
46650,6
46675,6
46700,6
46725,6
46750,6
46775,6
