Frame,Phase
11600,1
11625,1
11650,1
11675,1
11700,1
11725,1
11750,1
11775,1
11800,1
11825,1
11850,1
11875,1
11900,1
11925,1
11950,1
11975,1
12000,1
12025,1
12050,1
12075,1
12100,1
12125,1
12150,1
12175,1
12200,1
12225,1
12250,1
12275,1
12300,1
12325,1
12350,1
12375,1
12400,1
12425,1
12450,1
12475,1
12500,1
12525,1
12550,1
12575,1
12600,1
12625,1
12650,1
12675,1
12700,1
12725,1
12750,1
12775,1
12800,1
12825,1
12850,1
12875,1
12900,1
12925,1
12950,1
12975,1
13000,1
13025,1
13050,1
13075,1
13100,1
13125,1
13150,1
13175,1
13200,1
13225,1
13250,1
13275,1
13300,1
13325,1
13350,1
13375,1
13400,1
13425,1
13450,1
13475,1
13500,1
13525,1
13550,1
13575,1
13600,1
13625,1
13650,1
13675,1
13700,1
13725,1
13750,1
13775,1
13800,1
13825,1
13850,1
13875,1
13900,1
13925,1
13950,1
13975,1
14000,1
14025,1
14050,1
14075,1
14100,1
14125,1
14150,1
14175,1
14200,1
14225,1
14250,1
14275,1
14300,1
14325,1
14350,1
14375,1
14400,1
14425,1
14450,1
14475,1
14500,1
14525,1
14550,1
14575,1
14600,1
14625,1
14650,1
14675,1
14700,1
14725,1
14750,1
14775,1
14800,1
14825,1
14850,1
14875,1
14900,1
14925,1
14950,1
14975,1
15000,1
15025,1
15050,1
15075,1
15100,1
15125,1
15150,1
15175,1
15200,1
15225,1
15250,1
15275,1
15300,1
15325,1
15350,1
15375,1
15400,1
15425,1
15450,1
15475,1
15500,1
15525,1
15550,1
15575,1
15600,1
15625,1
15650,1
15675,1
15700,1
15725,1
15750,1
15775,1
15800,1
15825,1
15850,1
15875,1
15900,1
15925,1
15950,1
15975,1
16000,1
16025,1
16050,1
16075,1
16100,1
16125,1
16150,1
16175,1
16200,1
16225,1
16250,1
16275,1
16300,1
16325,1
16350,1
16375,1
16400,1
16425,1
16450,1
16475,1
16500,1
16525,1
16550,1
16575,1
16600,1
16625,1
16650,1
16675,1
16700,1
16725,1
16750,1
16775,1
16800,1
16825,1
16850,1
16875,1
16900,1
16925,1
16950,1
16975,1
17000,2
17025,2
17050,2
17075,2
17100,2
17125,2
17150,2
17175,2
17200,2
17225,2
17250,2
17275,2
17300,2
17325,2
17350,2
17375,2
17400,2
17425,2
17450,2
17475,2
17500,2
17525,2
17550,2
17575,2
17600,2
17625,2
17650,2
17675,2
17700,2
17725,2
17750,2
17775,2
17800,2
17825,2
17850,2
17875,2
17900,2
17925,2
17950,2
17975,2
18000,2
18025,2
18050,2
18075,2
18100,2
18125,2
18150,2
18175,2
18200,2
18225,2
18250,2
18275,2
18300,2
18325,2
18350,2
18375,2
18400,2
18425,2
18450,2
18475,2
18500,2
18525,2
18550,2
18575,2
18600,2
18625,2
18650,2
18675,2
18700,2
18725,2
18750,2
18775,2
18800,2
18825,2
18850,2
18875,2
18900,2
18925,2
18950,2
18975,2
19000,2
19025,2
19050,2
19075,2
19100,2
19125,2
19150,2
19175,2
19200,2
19225,2
19250,2
19275,2
19300,2
19325,2
19350,2
19375,2
19400,2
19425,2
19450,2
19475,2
19500,2
19525,2
19550,2
19575,2
19600,2
19625,2
19650,2
19675,2
19700,2
19725,2
19750,2
19775,2
19800,2
19825,2
19850,2
19875,2
19900,2
19925,2
19950,2
19975,2
20000,2
20025,2
20050,2
20075,2
20100,2
20125,2
20150,2
20175,2
20200,2
20225,2
20250,2
20275,2
20300,2
20325,2
20350,2
20375,2
20400,2
20425,2
20450,2
20475,2
20500,2
20525,2
20550,2
20575,2
20600,2
20625,2
20650,2
20675,2
20700,2
20725,2
20750,2
20775,3
20800,3
20825,3
20850,3
20875,3
20900,3
20925,3
20950,3
20975,3
21000,3
21025,3
21050,3
21075,3
21100,3
21125,3
21150,3
21175,3
21200,3
21225,3
21250,3
21275,3
21300,3
21325,3
21350,3
21375,3
21400,3
21425,3
21450,3
21475,3
21500,3
21525,3
21550,3
21575,3
21600,3
21625,3
21650,3
21675,3
21700,3
21725,3
21750,3
21775,3
21800,3
21825,3
21850,3
21875,3
21900,3
21925,3
21950,3
21975,3
22000,3
22025,3
22050,3
22075,3
22100,3
22125,3
22150,3
22175,3
22200,3
22225,3
22250,3
22275,3
22300,3
22325,3
22350,3
22375,3
22400,3
22425,3
22450,3
22475,3
22500,3
22525,3
22550,3
22575,3
22600,3
22625,3
22650,3
22675,3
22700,3
22725,3
22750,3
22775,3
22800,3
22825,3
22850,3
22875,3
22900,3
22925,3
22950,3
22975,3
23000,3
23025,3
23050,3
23075,3
23100,3
23125,3
23150,3
23175,3
23200,3
23225,3
23250,3
23275,3
23300,3
23325,3
23350,3
23375,3
23400,3
23425,3
23450,3
23475,3
23500,3
23525,3
23550,3
23575,3
23600,3
23625,3
23650,3
23675,3
23700,3
23725,3
23750,3
23775,3
23800,3
23825,3
23850,3
23875,3
23900,3
23925,3
23950,3
23975,3
24000,3
24025,3
24050,3
24075,3
24100,3
24125,3
24150,3
24175,3
24200,3
24225,3
24250,3
24275,3
24300,3
24325,3
24350,3
24375,3
24400,3
24425,3
24450,3
24475,3
24500,3
24525,3
24550,3
24575,3
24600,3
24625,3
24650,3
24675,3
24700,3
24725,3
24750,3
24775,3
24800,3
24825,3
24850,3
24875,3
24900,3
24925,3
24950,3
24975,3
25000,3
25025,3
25050,3
25075,3
25100,3
25125,3
25150,3
25175,3
25200,3
25225,3
25250,3
25275,3
25300,3
25325,3
25350,3
25375,3
25400,3
25425,3
25450,3
25475,3
25500,3
25525,3
25550,3
25575,3
25600,3
25625,3
25650,3
25675,3
25700,3
25725,3
25750,3
25775,3
25800,3
25825,3
25850,3
25875,3
25900,3
25925,3
25950,3
25975,3
26000,3
26025,3
26050,3
26075,3
26100,3
26125,3
26150,3
26175,3
26200,3
26225,3
26250,3
26275,3
26300,3
26325,3
26350,3
26375,3
26400,3
26425,3
26450,3
26475,3
26500,3
26525,3
26550,3
26575,3
26600,3
26625,3
26650,3
26675,3
26700,3
26725,3
26750,3
26775,3
26800,3
26825,3
26850,3
26875,3
26900,3
26925,3
26950,3
26975,3
27000,3
27025,3
27050,3
27075,3
27100,3
27125,3
27150,3
27175,3
27200,3
27225,3
27250,3
27275,3
27300,3
27325,3
27350,3
27375,3
27400,3
27425,3
27450,3
27475,3
27500,3
27525,3
27550,3
27575,3
27600,3
27625,3
27650,3
27675,3
27700,3
27725,3
27750,3
27775,3
27800,3
27825,3
27850,3
27875,3
27900,3
27925,3
27950,3
27975,3
28000,3
28025,3
28050,3
28075,3
28100,3
28125,3
28150,3
28175,3
28200,3
28225,3
28250,3
28275,3
28300,3
28325,3
28350,3
28375,3
28400,3
28425,3
28450,3
28475,3
28500,3
28525,3
28550,3
28575,3
28600,3
28625,3
28650,3
28675,3
28700,3
28725,3
28750,3
28775,3
28800,3
28825,3
28850,3
28875,3
28900,3
28925,3
28950,3
28975,3
29000,3
29025,3
29050,3
29075,3
29100,3
29125,3
29150,3
29175,3
29200,3
29225,3
29250,3
29275,3
29300,3
29325,3
29350,3
29375,3
29400,3
29425,3
29450,3
29475,3
29500,3
29525,3
29550,3
29575,3
29600,3
29625,3
29650,3
29675,3
29700,3
29725,3
29750,3
29775,3
29800,3
29825,3
29850,3
29875,3
29900,3
29925,3
29950,3
29975,3
30000,3
30025,3
30050,3
30075,3
30100,3
30125,3
30150,3
30175,3
30200,3
30225,3
30250,3
30275,3
30300,3
30325,3
30350,3
30375,3
30400,3
30425,3
30450,3
30475,3
30500,3
30525,3
30550,3
30575,3
30600,3
30625,3
30650,3
30675,3
30700,3
30725,3
30750,3
30775,3
30800,3
30825,3
30850,3
30875,3
30900,3
30925,3
30950,3
30975,3
31000,3
31025,3
31050,3
31075,3
31100,3
31125,3
31150,3
31175,3
31200,3
31225,3
31250,3
31275,3
31300,3
31325,3
31350,3
31375,3
31400,3
31425,3
31450,3
31475,3
31500,3
31525,3
31550,3
31575,3
31600,3
31625,3
31650,3
31675,3
31700,3
31725,3
31750,3
31775,3
31800,3
31825,3
31850,3
31875,3
31900,3
31925,3
31950,3
31975,3
32000,3
32025,3
32050,3
32075,3
32100,3
32125,3
32150,3
32175,3
32200,3
32225,4
32250,4
32275,4
32300,4
32325,4
32350,4
32375,4
32400,4
32425,4
32450,4
32475,4
32500,4
32525,4
32550,4
32575,4
32600,4
32625,4
32650,4
32675,4
32700,4
32725,4
32750,4
32775,4
32800,4
32825,4
32850,4
32875,4
32900,4
32925,4
32950,4
32975,4
33000,4
33025,4
33050,4
33075,4
33100,4
33125,4
33150,4
33175,4
33200,4
33225,4
33250,4
33275,4
33300,4
33325,4
33350,4
33375,4
33400,4
33425,4
33450,4
33475,4
33500,4
33525,4
33550,4
33575,4
33600,4
33625,4
33650,4
33675,4
33700,4
33725,4
33750,4
33775,4
33800,4
33825,4
33850,4
33875,4
33900,4
33925,4
33950,4
33975,4
34000,4
34025,4
34050,4
34075,4
34100,4
34125,4
34150,4
34175,4
34200,4
34225,4
34250,4
34275,4
34300,4
34325,4
34350,4
34375,5
34400,5
34425,5
34450,5
34475,5
34500,5
34525,5
34550,5
34575,5
34600,5
34625,5
34650,5
34675,5
34700,5
34725,5
34750,5
34775,5
34800,5
34825,5
34850,5
34875,5
34900,5
34925,5
34950,5
34975,5
35000,5
35025,5
35050,5
35075,5
35100,5
35125,5
35150,5
35175,5
35200,5
35225,5
35250,5
35275,5
35300,5
35325,5
35350,5
35375,5
35400,5
35425,5
35450,5
35475,5
35500,5
35525,5
35550,5
35575,5
35600,5
35625,5
35650,5
35675,5
35700,5
35725,5
35750,5
35775,5
35800,5
35825,5
35850,5
35875,5
35900,5
35925,5
35950,5
35975,5
36000,5
36025,5
36050,5
36075,5
36100,5
36125,5
36150,5
36175,5
36200,5
36225,5
36250,5
36275,5
36300,5
36325,5
36350,5
36375,5
36400,5
36425,5
36450,5
36475,5
36500,5
36525,5
36550,5
36575,5
36600,5
36625,5
36650,5
36675,5
36700,5
36725,5
36750,5
36775,5
36800,5
36825,5
36850,5
36875,5
36900,5
36925,5
36950,5
36975,5
37000,5
37025,5
37050,5
37075,5
37100,5
37125,5
37150,5
37175,5
37200,5
37225,5
37250,5
37275,5
37300,5
37325,5
37350,5
37375,5
37400,5
37425,5
37450,5
37475,5
37500,5
37525,5
37550,5
37575,5
37600,5
37625,5
37650,5
37675,5
37700,5
37725,5
37750,5
37775,5
37800,5
37825,5
37850,5
37875,5
37900,5
37925,6
37950,6
37975,6
38000,6
38025,6
38050,6
38075,6
38100,6
38125,6
38150,6
38175,6
38200,6
38225,6
38250,6
38275,6
38300,6
38325,6
38350,6
38375,6
38400,6
38425,6
38450,6
38475,6
38500,6
38525,6
38550,6
38575,6
38600,6
38625,6
38650,6
38675,6
38700,6
38725,6
38750,6
38775,6
38800,6
38825,6
38850,6
38875,6
38900,6
38925,6
38950,6
38975,6
39000,6
39025,6
39050,6
39075,6
39100,6
39125,6
39150,6
39175,6
39200,6
39225,6
39250,6
39275,6
39300,6
39325,6
39350,6
39375,6
39400,6
39425,6
39450,6
39475,6
39500,6
39525,6
39550,6
39575,6
39600,6
39625,6
39650,6
39675,6
39700,6
39725,6
39750,6
39775,6
39800,6
39825,6
39850,6
39875,6
39900,6
39925,6
39950,6
39975,6
40000,6
40025,6
40050,6
40075,6
40100,6
40125,6
40150,6
40175,6
40200,6
40225,6
40250,6
40275,6
40300,6
40325,6
40350,6
40375,6
40400,6
40425,6
40450,6
40475,6
40500,6
40525,6
40550,6
40575,6
40600,6
40625,6
40650,6
40675,6
