Frame,Phase
11600,3
11625,3
11650,3
11675,3
11700,3
11725,3
11750,3
11775,3
11800,3
11825,3
11850,3
11875,3
11900,3
11925,3
11950,3
11975,3
12000,3
12025,3
12050,3
12075,3
12100,3
12125,3
12150,3
12175,3
12200,3
12225,3
12250,3
12275,3
12300,3
12325,3
12350,3
12375,3
12400,3
12425,3
12450,3
12475,3
12500,3
12525,3
12550,3
12575,3
12600,3
12625,3
12650,3
12675,3
12700,3
12725,3
12750,3
12775,3
12800,3
12825,3
12850,3
12875,3
12900,3
12925,3
12950,3
12975,3
13000,3
13025,3
13050,3
13075,3
13100,3
13125,3
13150,3
13175,3
13200,3
13225,3
13250,3
13275,3
13300,3
13325,3
13350,3
13375,3
13400,3
13425,3
13450,3
13475,3
13500,3
13525,3
13550,3
13575,3
13600,3
13625,3
13650,3
13675,3
13700,3
13725,3
13750,3
13775,3
13800,3
13825,3
13850,3
13875,3
13900,3
13925,3
13950,3
13975,3
14000,3
14025,3
14050,3
14075,3
14100,3
14125,3
14150,3
14175,3
14200,3
14225,3
14250,3
14275,3
14300,3
14325,3
14350,3
14375,3
14400,3
14425,3
14450,3
14475,3
14500,3
14525,3
14550,3
14575,3
14600,3
14625,3
14650,3
14675,3
14700,3
14725,3
14750,3
14775,3
14800,3
14825,3
14850,3
14875,3
14900,3
14925,3
14950,3
14975,3
15000,3
15025,3
15050,3
15075,3
15100,3
15125,3
15150,3
15175,3
15200,3
15225,3
15250,3
15275,3
15300,3
15325,3
15350,3
15375,3
15400,3
15425,3
15450,3
15475,3
15500,3
15525,3
15550,3
15575,3
15600,3
15625,3
15650,3
15675,3
15700,3
15725,3
15750,3
15775,3
15800,3
15825,3
15850,3
15875,3
15900,3
15925,3
15950,3
15975,3
16000,3
16025,3
16050,3
16075,3
16100,3
16125,3
16150,3
16175,3
16200,3
16225,3
16250,3
16275,3
16300,3
16325,3
16350,3
16375,3
16400,3
16425,3
16450,3
16475,3
16500,3
16525,3
16550,3
16575,3
16600,3
16625,3
16650,3
16675,3
16700,3
16725,3
16750,3
16775,3
16800,3
16825,3
16850,3
16875,3
16900,3
16925,3
16950,3
16975,3
17000,3
17025,3
17050,3
17075,3
17100,3
17125,3
17150,3
17175,3
17200,3
17225,3
17250,3
17275,3
17300,3
17325,3
17350,3
17375,3
17400,3
17425,3
17450,3
17475,3
17500,3
17525,3
17550,3
17575,3
17600,3
17625,3
17650,3
17675,3
17700,3
17725,3
17750,3
17775,3
17800,3
17825,3
17850,3
17875,3
17900,3
17925,3
17950,3
17975,3
18000,3
18025,3
18050,3
18075,3
18100,3
18125,3
18150,3
18175,3
18200,3
18225,3
18250,3
18275,3
18300,3
18325,3
18350,3
18375,3
18400,3
18425,3
18450,3
18475,3
18500,3
18525,3
18550,3
18575,3
18600,3
18625,3
18650,3
18675,3
18700,3
18725,3
18750,3
18775,3
18800,3
18825,3
18850,3
18875,3
18900,3
18925,3
18950,3
18975,3
19000,3
19025,3
19050,3
19075,3
19100,3
19125,3
19150,3
19175,3
19200,3
19225,3
19250,3
19275,3
19300,3
19325,3
19350,3
19375,3
19400,3
19425,3
19450,3
19475,3
19500,3
19525,3
19550,3
19575,3
19600,3
19625,3
19650,3
19675,3
19700,3
19725,3
19750,3
19775,3
19800,3
19825,3
19850,3
19875,3
19900,3
19925,3
19950,3
19975,3
20000,3
20025,3
20050,3
20075,3
20100,3
20125,3
20150,3
20175,3
20200,3
20225,3
20250,3
20275,3
20300,3
20325,3
20350,3
20375,3
20400,3
20425,3
20450,3
20475,3
20500,3
20525,3
20550,3
20575,3
20600,3
20625,3
20650,3
20675,3
20700,3
20725,3
20750,3
20775,3
20800,3
20825,3
20850,3
20875,3
20900,3
20925,3
20950,3
20975,3
21000,3
21025,3
21050,3
21075,3
21100,3
21125,3
21150,3
21175,3
21200,3
21225,3
21250,3
21275,3
21300,3
21325,3
21350,3
21375,3
21400,3
21425,3
21450,3
21475,3
21500,3
21525,3
21550,3
21575,3
21600,3
21625,3
21650,3
21675,3
21700,3
21725,3
21750,3
21775,3
21800,3
21825,3
21850,3
21875,3
21900,3
21925,3
21950,3
21975,3
22000,3
22025,3
22050,3
22075,3
22100,3
22125,3
22150,3
22175,3
22200,3
22225,3
22250,3
22275,3
22300,3
22325,3
22350,3
22375,3
22400,3
22425,3
22450,3
22475,3
22500,3
22525,3
22550,3
22575,3
22600,3
22625,3
22650,3
22675,3
22700,3
22725,3
22750,3
22775,3
22800,3
22825,3
22850,3
22875,3
22900,3
22925,3
22950,3
22975,3
23000,3
23025,3
23050,3
23075,3
23100,3
23125,3
23150,3
23175,3
23200,3
23225,3
23250,3
23275,3
23300,3
23325,3
23350,3
23375,3
23400,3
23425,3
23450,3
23475,3
23500,3
23525,3
23550,3
23575,3
23600,3
23625,3
23650,3
23675,3
23700,3
23725,3
23750,3
23775,3
23800,3
23825,3
23850,3
23875,3
23900,3
23925,3
23950,3
23975,3
24000,3
24025,3
24050,3
24075,3
24100,3
24125,3
24150,3
24175,3
24200,3
24225,3
24250,3
24275,3
24300,3
24325,3
24350,3
24375,3
24400,3
24425,3
24450,3
24475,3
24500,3
24525,3
24550,3
24575,3
24600,3
24625,3
24650,3
24675,3
24700,3
24725,3
24750,3
24775,3
24800,3
24825,3
24850,3
24875,3
24900,3
24925,3
24950,3
24975,3
25000,3
25025,3
25050,3
25075,3
25100,3
25125,3
25150,3
25175,3
25200,3
25225,3
25250,3
25275,3
25300,3
25325,3
25350,3
25375,3
25400,3
25425,3
25450,3
25475,3
25500,3
25525,3
25550,3
25575,3
25600,3
25625,3
25650,3
25675,3
25700,3
25725,3
25750,3
25775,3
25800,3
25825,3
25850,3
25875,3
25900,3
25925,3
25950,3
25975,3
26000,3
26025,3
26050,3
26075,3
26100,3
26125,3
26150,3
26175,3
26200,3
26225,3
26250,3
26275,3
26300,3
26325,3
26350,3
26375,3
26400,3
26425,3
26450,3
26475,3
26500,3
26525,3
26550,3
26575,3
26600,3
26625,3
26650,3
26675,3
26700,3
26725,3
26750,3
26775,3
26800,3
26825,3
26850,3
26875,3
26900,3
26925,3
26950,3
26975,3
27000,3
27025,3
27050,3
27075,3
27100,3
27125,3
27150,3
27175,3
27200,3
27225,3
27250,3
27275,3
27300,3
27325,3
27350,3
27375,3
27400,3
27425,3
27450,3
27475,3
27500,3
27525,3
27550,3
27575,3
27600,3
27625,3
27650,3
27675,3
27700,3
27725,3
27750,3
27775,3
27800,3
27825,3
27850,3
27875,3
27900,3
27925,3
27950,3
27975,3
28000,3
28025,3
28050,3
28075,3
28100,3
28125,3
28150,3
28175,3
28200,3
28225,3
28250,3
28275,3
28300,3
28325,3
28350,3
28375,3
28400,3
28425,3
28450,3
28475,3
28500,3
28525,3
28550,3
28575,3
28600,3
28625,3
28650,3
28675,3
28700,3
28725,3
28750,3
28775,3
28800,3
28825,3
28850,3
28875,3
28900,3
28925,3
28950,3
28975,3
29000,3
29025,3
29050,3
29075,3
29100,3
29125,3
29150,3
29175,3
29200,3
29225,3
29250,3
29275,3
29300,3
29325,3
29350,3
29375,3
29400,3
29425,3
29450,3
29475,3
29500,3
29525,3
29550,3
29575,3
29600,3
29625,3
29650,3
29675,3
29700,3
29725,3
29750,3
29775,3
29800,3
29825,3
29850,3
29875,3
29900,3
29925,3
29950,3
29975,3
30000,3
30025,3
30050,3
30075,3
30100,3
30125,3
30150,3
30175,3
30200,3
30225,3
30250,3
30275,3
30300,3
30325,3
30350,3
30375,3
30400,3
30425,3
30450,3
30475,3
30500,3
30525,3
30550,3
30575,3
30600,3
30625,3
30650,3
30675,3
30700,3
30725,3
30750,3
30775,3
30800,3
30825,3
30850,3
30875,3
30900,3
30925,3
30950,3
30975,3
31000,3
31025,3
31050,3
31075,3
31100,3
31125,3
31150,3
31175,3
31200,3
31225,3
31250,3
31275,3
31300,3
31325,3
31350,3
31375,3
31400,3
31425,3
31450,3
31475,3
31500,3
31525,3
31550,3
31575,3
31600,3
31625,3
31650,3
31675,3
31700,3
31725,3
31750,3
31775,3
31800,3
31825,3
31850,3
31875,3
31900,3
31925,3
31950,3
31975,3
32000,3
32025,3
32050,3
32075,3
32100,3
32125,3
32150,3
32175,3
32200,3
32225,3
32250,3
32275,3
32300,3
32325,3
32350,3
32375,3
32400,3
32425,3
32450,3
32475,3
32500,3
32525,3
32550,3
32575,3
32600,3
32625,3
32650,3
32675,3
32700,3
32725,3
32750,3
32775,3
32800,3
32825,3
32850,3
32875,3
32900,3
32925,3
32950,3
32975,3
33000,3
33025,3
33050,3
33075,3
33100,3
33125,3
33150,3
33175,3
33200,3
33225,3
33250,3
33275,3
33300,3
33325,3
33350,3
33375,3
33400,3
33425,3
33450,3
33475,3
33500,3
33525,3
33550,3
33575,3
33600,3
33625,3
33650,3
33675,3
33700,3
33725,3
33750,3
33775,3
33800,3
33825,3
33850,3
33875,3
33900,3
33925,3
33950,3
33975,3
34000,3
34025,3
34050,3
34075,4
34100,4
34125,4
34150,4
34175,4
34200,4
34225,4
34250,4
34275,4
34300,4
34325,4
34350,4
34375,4
34400,4
34425,4
34450,4
34475,4
34500,4
34525,4
34550,4
34575,4
34600,4
34625,4
34650,4
34675,4
34700,4
34725,4
34750,4
34775,4
34800,4
34825,4
34850,4
34875,4
34900,4
34925,4
34950,4
34975,4
35000,4
35025,4
35050,4
35075,4
35100,4
35125,4
35150,4
35175,4
35200,4
35225,5
35250,5
35275,5
35300,5
35325,5
35350,5
35375,5
35400,5
35425,5
35450,5
35475,5
35500,5
35525,5
35550,5
35575,5
35600,5
35625,5
35650,5
35675,5
35700,5
35725,5
35750,5
35775,5
35800,5
35825,5
35850,5
35875,5
35900,5
35925,5
35950,5
35975,5
36000,5
36025,5
36050,5
36075,5
36100,5
36125,5
36150,5
36175,5
36200,5
36225,5
36250,5
36275,5
36300,5
36325,5
36350,5
36375,5
36400,5
36425,5
36450,5
36475,5
36500,5
36525,5
36550,5
36575,5
36600,5
36625,5
36650,5
36675,5
36700,5
36725,5
36750,5
36775,5
36800,5
36825,5
36850,5
36875,5
36900,5
36925,5
36950,5
36975,5
37000,5
37025,5
37050,5
37075,5
37100,5
37125,5
37150,5
37175,5
37200,5
37225,5
37250,5
37275,5
37300,5
37325,5
37350,5
37375,5
37400,5
37425,5
37450,5
37475,5
37500,5
37525,5
37550,5
37575,5
37600,5
37625,5
37650,5
37675,5
37700,5
37725,5
37750,5
37775,5
37800,5
37825,5
37850,5
37875,5
37900,5
37925,5
37950,5
37975,5
38000,5
38025,5
38050,5
38075,5
38100,5
38125,5
38150,5
38175,5
38200,5
38225,5
38250,5
38275,5
38300,5
38325,5
38350,5
38375,5
38400,5
38425,5
38450,5
38475,5
38500,5
38525,5
38550,5
38575,5
38600,5
38625,5
38650,5
38675,5
38700,5
38725,5
38750,5
38775,5
38800,5
38825,5
38850,5
38875,5
38900,5
38925,5
38950,5
38975,5
39000,5
39025,5
39050,5
39075,5
39100,5
39125,5
39150,5
39175,5
39200,5
39225,5
39250,5
39275,5
39300,5
39325,5
39350,5
39375,5
39400,5
39425,5
39450,5
39475,5
39500,5
39525,5
39550,5
39575,5
39600,5
39625,5
39650,5
39675,5
39700,5
39725,5
39750,5
39775,5
39800,5
39825,5
39850,5
39875,5
39900,5
39925,5
39950,5
39975,5
40000,5
40025,5
40050,5
40075,5
40100,5
40125,5
40150,5
40175,5
40200,5
40225,5
40250,5
40275,5
40300,5
40325,5
40350,5
40375,5
40400,5
40425,5
40450,5
40475,5
40500,5
40525,5
40550,5
40575,5
40600,5
40625,5
40650,5
40675,5
40700,5
40725,5
40750,5
40775,5
40800,5
40825,6
40850,6
40875,6
40900,6
40925,6
40950,6
40975,6
41000,6
41025,6
41050,6
41075,6
41100,6
41125,6
41150,6
41175,6
41200,6
41225,6
41250,6
41275,6
41300,6
41325,6
41350,6
41375,6
41400,6
41425,6
41450,6
41475,6
41500,6
41525,6
41550,6
41575,6
41600,6
41625,6
41650,6
41675,6
41700,6
41725,6
41750,6
41775,6
41800,6
41825,6
41850,6
41875,6
41900,6
41925,6
41950,6
41975,6
42000,6
42025,6
42050,6
42075,6
42100,6
42125,6
42150,6
42175,6
42200,6
42225,6
42250,6
42275,6
42300,6
42325,6
42350,6
42375,6
42400,6
42425,6
42450,6
42475,6
42500,6
42525,6
42550,6
42575,6
42600,6
42625,6
42650,6
42675,6
42700,6
42725,6
42750,6
42775,6
42800,6
42825,6
42850,6
42875,6
42900,6
42925,6
42950,6
42975,6
43000,6
43025,6
43050,6
43075,6
43100,6
43125,6
43150,6
43175,6
43200,6
43225,6
43250,6
43275,6
43300,6
43325,6
43350,6
43375,6
43400,6
43425,6
43450,6
43475,6
