Frame,Phase
7525,1
7550,1
7575,1
7600,1
7625,1
7650,1
7675,1
7700,1
7725,1
7750,1
7775,1
7800,1
7825,1
7850,1
7875,1
7900,1
7925,1
7950,1
7975,1
8000,1
8025,1
8050,1
8075,1
8100,1
8125,1
8150,1
8175,1
8200,1
8225,1
8250,1
8275,1
8300,1
8325,1
8350,1
8375,1
8400,1
8425,1
8450,1
8475,1
8500,1
8525,1
8550,1
8575,1
8600,1
8625,1
8650,1
8675,1
8700,1
8725,1
8750,1
8775,1
8800,1
8825,1
8850,1
8875,1
8900,1
8925,1
8950,1
8975,1
9000,1
9025,1
9050,1
9075,1
9100,1
9125,1
9150,1
9175,1
9200,1
9225,1
9250,1
9275,1
9300,1
9325,1
9350,1
9375,1
9400,1
9425,1
9450,1
9475,1
9500,1
9525,1
9550,1
9575,1
9600,1
9625,1
9650,1
9675,1
9700,1
9725,1
9750,1
9775,1
9800,1
9825,1
9850,1
9875,1
9900,1
9925,1
9950,1
9975,1
10000,1
10025,1
10050,1
10075,1
10100,1
10125,1
10150,1
10175,1
10200,1
10225,1
10250,1
10275,1
10300,1
10325,1
10350,1
10375,1
10400,1
10425,1
10450,1
10475,1
10500,1
10525,1
10550,1
10575,1
10600,1
10625,1
10650,1
10675,1
10700,1
10725,1
10750,1
10775,1
10800,1
10825,1
10850,1
10875,1
10900,1
10925,1
10950,1
10975,1
11000,1
11025,1
11050,1
11075,1
11100,1
11125,1
11150,1
11175,1
11200,1
11225,1
11250,1
11275,1
11300,1
11325,1
11350,1
11375,1
11400,1
11425,1
11450,1
11475,1
11500,1
11525,1
11550,1
11575,1
11600,1
11625,1
11650,1
11675,1
11700,1
11725,1
11750,1
11775,1
11800,1
11825,1
11850,1
11875,1
11900,1
11925,1
11950,1
11975,1
12000,1
12025,1
12050,1
12075,1
12100,1
12125,1
12150,1
12175,1
12200,1
12225,1
12250,1
12275,1
12300,1
12325,1
12350,1
12375,1
12400,1
12425,1
12450,1
12475,1
12500,1
12525,1
12550,1
12575,1
12600,1
12625,1
12650,1
12675,1
12700,1
12725,1
12750,1
12775,1
12800,1
12825,1
12850,1
12875,1
12900,1
12925,1
12950,1
12975,1
13000,1
13025,1
13050,1
13075,1
13100,1
13125,1
13150,1
13175,1
13200,1
13225,1
13250,1
13275,1
13300,1
13325,1
13350,1
13375,1
13400,1
13425,1
13450,1
13475,1
13500,1
13525,1
13550,1
13575,1
13600,1
13625,1
13650,1
13675,1
13700,1
13725,1
13750,1
13775,1
13800,1
13825,1
13850,1
13875,1
13900,1
13925,1
13950,1
13975,2
14000,2
14025,2
14050,2
14075,2
14100,2
14125,2
14150,2
14175,2
14200,2
14225,2
14250,2
14275,2
14300,2
14325,2
14350,2
14375,2
14400,2
14425,2
14450,2
14475,2
14500,2
14525,2
14550,2
14575,2
14600,2
14625,2
14650,2
14675,2
14700,2
14725,2
14750,2
14775,2
14800,2
14825,2
14850,2
14875,2
14900,2
14925,2
14950,2
14975,2
15000,2
15025,2
15050,2
15075,2
15100,2
15125,2
15150,2
15175,2
15200,2
15225,2
15250,2
15275,2
15300,2
15325,2
15350,2
15375,2
15400,2
15425,2
15450,2
15475,2
15500,2
15525,2
15550,2
15575,2
15600,2
15625,2
15650,2
15675,2
15700,2
15725,2
15750,2
15775,2
15800,2
15825,2
15850,2
15875,2
15900,2
15925,2
15950,2
15975,2
16000,2
16025,2
16050,2
16075,2
16100,2
16125,2
16150,2
16175,2
16200,2
16225,2
16250,2
16275,2
16300,2
16325,2
16350,2
16375,2
16400,2
16425,2
16450,2
16475,2
16500,2
16525,2
16550,2
16575,2
16600,2
16625,2
16650,2
16675,2
16700,2
16725,2
16750,2
16775,2
16800,2
16825,2
16850,2
16875,2
16900,2
16925,2
16950,2
16975,2
17000,2
17025,2
17050,2
17075,2
17100,2
17125,2
17150,2
17175,2
17200,2
17225,2
17250,2
17275,2
17300,2
17325,2
17350,2
17375,2
17400,2
17425,2
17450,2
17475,2
17500,2
17525,2
17550,2
17575,2
17600,2
17625,2
17650,2
17675,2
17700,2
17725,2
17750,2
17775,2
17800,2
17825,2
17850,2
17875,2
17900,2
17925,2
17950,2
17975,2
18000,2
18025,2
18050,2
18075,2
18100,2
18125,2
18150,2
18175,2
18200,2
18225,2
18250,2
18275,2
18300,2
18325,2
18350,2
18375,2
18400,2
18425,2
18450,2
18475,2
18500,2
18525,2
18550,2
18575,2
18600,2
18625,2
18650,2
18675,2
18700,2
18725,2
18750,2
18775,2
18800,2
18825,2
18850,2
18875,2
18900,2
18925,2
18950,2
18975,2
19000,2
19025,2
19050,2
19075,2
19100,2
19125,2
19150,2
19175,2
19200,2
19225,2
19250,2
19275,2
19300,2
19325,2
19350,2
19375,2
19400,2
19425,2
19450,2
19475,2
19500,2
19525,2
19550,2
19575,2
19600,2
19625,2
19650,2
19675,2
19700,2
19725,2
19750,2
19775,2
19800,2
19825,2
19850,2
19875,2
19900,2
19925,2
19950,2
19975,2
20000,2
20025,2
20050,2
20075,2
20100,2
20125,2
20150,2
20175,2
20200,2
20225,2
20250,2
20275,2
20300,2
20325,2
20350,2
20375,2
20400,3
20425,3
20450,3
20475,3
20500,3
20525,3
20550,3
20575,3
20600,3
20625,3
20650,3
20675,3
20700,3
20725,3
20750,3
20775,3
20800,3
20825,3
20850,3
20875,3
20900,3
20925,3
20950,3
20975,3
21000,3
21025,3
21050,3
21075,3
21100,3
21125,3
21150,3
21175,3
21200,3
21225,3
21250,3
21275,3
21300,3
21325,3
21350,3
21375,3
21400,3
21425,3
21450,3
21475,3
21500,3
21525,3
21550,3
21575,3
21600,3
21625,3
21650,3
21675,3
21700,3
21725,3
21750,3
21775,3
21800,3
21825,3
21850,3
21875,3
21900,3
21925,3
21950,3
21975,3
22000,3
22025,3
22050,3
22075,3
22100,3
22125,3
22150,3
22175,3
22200,3
22225,3
22250,3
22275,3
22300,3
22325,3
22350,3
22375,3
22400,3
22425,3
22450,3
22475,3
22500,3
22525,3
22550,3
22575,3
22600,3
22625,3
22650,3
22675,3
22700,3
22725,3
22750,3
22775,3
22800,3
22825,3
22850,3
22875,3
22900,3
22925,3
22950,3
22975,3
23000,3
23025,3
23050,3
23075,3
23100,3
23125,3
23150,3
23175,3
23200,3
23225,3
23250,3
23275,3
23300,3
23325,3
23350,3
23375,3
23400,3
23425,3
23450,3
23475,3
23500,3
23525,3
23550,3
23575,3
23600,3
23625,3
23650,3
23675,3
23700,3
23725,3
23750,3
23775,3
23800,3
23825,3
23850,3
23875,3
23900,3
23925,3
23950,3
23975,3
24000,3
24025,3
24050,3
24075,3
24100,3
24125,3
24150,3
24175,3
24200,3
24225,3
24250,3
24275,3
24300,3
24325,3
24350,3
24375,3
24400,3
24425,3
24450,3
24475,3
24500,3
24525,3
24550,3
24575,3
24600,3
24625,3
24650,3
24675,3
24700,3
24725,3
24750,3
24775,3
24800,3
24825,3
24850,3
24875,3
24900,3
24925,3
24950,3
24975,3
25000,3
25025,3
25050,3
25075,3
25100,3
25125,3
25150,3
25175,3
25200,3
25225,3
25250,3
25275,3
25300,3
25325,3
25350,3
25375,3
25400,3
25425,3
25450,3
25475,3
25500,3
25525,3
25550,3
25575,3
25600,3
25625,3
25650,3
25675,3
25700,3
25725,3
25750,3
25775,3
25800,3
25825,3
25850,3
25875,3
25900,3
25925,3
25950,3
25975,3
26000,3
26025,3
26050,3
26075,3
26100,3
26125,3
26150,3
26175,3
26200,3
26225,3
26250,3
26275,3
26300,3
26325,3
26350,3
26375,3
26400,3
26425,3
26450,3
26475,3
26500,3
26525,3
26550,3
26575,3
26600,3
26625,3
26650,3
26675,3
26700,3
26725,3
26750,3
26775,3
26800,3
26825,3
26850,3
26875,3
26900,3
26925,3
26950,3
26975,3
27000,3
27025,3
27050,3
27075,3
27100,3
27125,3
27150,3
27175,3
27200,3
27225,3
27250,3
27275,3
27300,3
27325,3
27350,3
27375,3
27400,3
27425,3
27450,3
27475,3
27500,3
27525,3
27550,3
27575,3
27600,3
27625,3
27650,3
27675,3
27700,3
27725,3
27750,3
27775,3
27800,3
27825,3
27850,3
27875,3
27900,3
27925,3
27950,3
27975,3
28000,3
28025,3
28050,3
28075,3
28100,3
28125,3
28150,3
28175,3
28200,3
28225,3
28250,3
28275,3
28300,3
28325,3
28350,3
28375,3
28400,3
28425,3
28450,3
28475,3
28500,3
28525,3
28550,3
28575,3
28600,3
28625,3
28650,3
28675,3
28700,3
28725,3
28750,4
28775,4
28800,4
28825,4
28850,4
28875,4
28900,4
28925,4
28950,4
28975,4
29000,4
29025,4
29050,4
29075,4
29100,4
29125,4
29150,4
29175,4
29200,4
29225,4
29250,4
29275,4
29300,4
29325,4
29350,4
29375,4
29400,4
29425,4
29450,4
29475,4
29500,4
29525,4
29550,4
29575,4
29600,4
29625,4
29650,4
29675,4
29700,4
29725,4
29750,4
29775,4
29800,4
29825,4
29850,4
29875,4
29900,4
29925,4
29950,4
29975,4
30000,4
30025,4
30050,4
30075,4
30100,4
30125,4
30150,4
30175,4
30200,4
30225,4
30250,4
30275,4
30300,4
30325,4
30350,4
30375,4
30400,4
30425,4
30450,4
30475,4
30500,4
30525,4
30550,4
30575,4
30600,4
30625,4
30650,4
30675,4
30700,4
30725,4
30750,4
30775,4
30800,4
30825,4
30850,4
30875,4
30900,4
30925,4
30950,4
30975,4
31000,4
31025,4
31050,4
31075,4
31100,4
31125,4
31150,4
31175,4
31200,4
31225,4
31250,4
31275,4
31300,4
31325,4
31350,4
31375,4
31400,4
31425,4
31450,4
31475,4
31500,4
31525,4
31550,4
31575,4
31600,4
31625,4
31650,5
31675,5
31700,5
31725,5
31750,5
31775,5
31800,5
31825,5
31850,5
31875,5
31900,5
31925,5
31950,5
31975,5
32000,5
32025,5
32050,5
32075,5
32100,5
32125,5
32150,5
32175,5
32200,5
32225,5
32250,5
32275,5
32300,5
32325,5
32350,5
32375,5
32400,5
32425,5
32450,5
32475,5
32500,5
32525,5
32550,5
32575,5
32600,5
32625,5
32650,5
32675,5
32700,5
32725,5
32750,5
32775,5
32800,5
32825,5
32850,5
32875,5
32900,5
32925,5
32950,5
32975,5
33000,5
33025,5
33050,5
33075,5
33100,5
33125,5
33150,5
33175,5
33200,5
33225,5
33250,5
33275,5
33300,5
33325,5
33350,5
33375,5
33400,5
33425,5
33450,5
33475,5
33500,5
33525,5
33550,5
33575,5
33600,5
33625,5
33650,5
33675,5
33700,5
33725,5
33750,5
33775,5
33800,5
33825,5
33850,5
33875,5
33900,5
33925,5
33950,5
33975,5
34000,5
34025,5
34050,5
34075,5
34100,5
34125,5
34150,5
34175,5
34200,5
34225,5
34250,5
34275,5
34300,5
34325,5
34350,5
34375,5
34400,5
34425,5
34450,5
34475,5
34500,5
34525,5
34550,5
34575,5
34600,5
34625,5
34650,5
34675,5
34700,5
34725,5
34750,5
34775,5
34800,5
34825,5
34850,5
34875,5
34900,5
34925,5
34950,5
34975,5
35000,5
35025,5
35050,5
35075,5
35100,5
35125,5
35150,5
35175,5
35200,5
35225,5
35250,5
35275,5
35300,5
35325,5
35350,5
35375,5
35400,5
35425,5
35450,5
35475,5
35500,5
35525,5
35550,5
35575,5
35600,5
35625,5
35650,5
35675,5
35700,5
35725,5
35750,5
35775,5
35800,5
35825,5
35850,5
35875,5
35900,5
35925,5
35950,5
35975,5
36000,5
36025,5
36050,5
36075,5
36100,5
36125,5
36150,5
36175,5
36200,5
36225,5
36250,5
36275,5
36300,6
36325,6
36350,6
36375,6
36400,6
36425,6
36450,6
36475,6
36500,6
36525,6
36550,6
36575,6
36600,6
36625,6
36650,6
36675,6
36700,6
36725,6
36750,6
36775,6
36800,6
36825,6
36850,6
36875,6
36900,6
36925,6
36950,6
36975,6
37000,6
37025,6
37050,6
37075,6
37100,6
37125,6
37150,6
37175,6
37200,6
37225,6
37250,6
37275,6
37300,6
37325,6
37350,6
37375,6
37400,6
37425,6
37450,6
37475,6
37500,6
37525,6
37550,6
37575,6
37600,6
37625,6
37650,6
37675,6
37700,6
37725,6
37750,6
37775,6
37800,6
37825,6
37850,6
37875,6
37900,6
37925,6
37950,6
37975,6
38000,6
38025,6
38050,6
38075,6
38100,6
38125,6
38150,6
38175,6
38200,6
38225,6
38250,6
38275,6
38300,6
38325,6
38350,6
38375,6
38400,6
38425,6
38450,6
38475,6
38500,6
38525,6
38550,6
38575,6
38600,6
38625,6
38650,6
38675,6
38700,6
38725,6
38750,6
38775,6
38800,6
38825,6
