Frame,Grasper,Bipolar,Hook,Scissors,Clipper,Irrigator,SpecimenBag
16475,1,0,1,0,0,0,0
16500,1,0,1,0,0,0,0
16525,1,0,1,0,0,0,0
16550,1,0,1,0,0,0,0
16575,1,0,1,0,0,0,0
16600,1,0,1,0,0,0,0
16625,1,0,1,0,0,0,0
16650,1,0,1,0,0,0,0
16675,1,0,1,0,0,0,0
16700,1,0,1,0,0,0,0
16725,1,0,1,0,0,0,0
16750,1,0,1,0,0,0,0
16775,1,0,1,0,0,0,0
16800,1,0,1,0,0,0,0
16825,1,0,1,0,0,0,0
16850,1,0,1,0,0,0,0
16875,1,0,1,0,0,0,0
16900,1,0,1,0,0,0,0
16925,1,0,1,0,0,0,0
16950,1,0,1,0,0,0,0
16975,1,0,1,0,0,0,0
17000,1,0,1,0,0,0,0
17025,1,0,1,0,0,0,0
17050,1,0,1,0,0,0,0
17075,1,0,1,0,0,0,0
17100,1,0,1,0,0,0,0
17125,1,0,1,0,0,0,0
17150,1,0,1,0,0,0,0
17175,1,0,1,0,0,0,0
17200,1,0,1,0,0,0,0
17225,1,0,1,0,0,0,0
17250,1,0,1,0,0,0,0
17275,1,0,1,0,0,0,0
17300,1,0,1,0,0,0,0
17325,1,0,1,0,0,0,0
17350,1,0,1,0,0,0,0
17375,1,0,1,0,0,0,0
17400,1,0,1,0,0,0,0
17425,1,0,1,0,0,0,0
17450,1,0,1,0,0,0,0
17475,1,0,1,0,0,0,0
17500,1,0,1,0,0,0,0
17525,1,0,1,0,0,0,0
17550,1,0,1,0,0,0,0
17575,1,0,1,0,0,0,0
17600,1,0,1,0,0,0,0
17625,1,0,1,0,0,0,0
17650,1,0,1,0,0,0,0
17675,1,0,1,0,0,0,0
17700,1,0,1,0,0,0,0
17725,1,0,1,0,0,0,0
17750,1,0,0,0,0,0,0
17775,1,0,0,0,0,0,0
17800,1,0,0,0,0,0,0
17825,1,0,0,0,0,0,0
17850,1,0,0,0,0,0,0
17875,1,0,0,0,0,0,0
17900,1,0,0,0,0,0,0
17925,1,0,0,0,0,0,0
17950,1,0,0,0,0,0,0
17975,1,0,0,0,0,0,0
18000,1,0,0,0,0,0,0
18025,1,0,0,0,0,0,0
18050,1,0,0,0,0,0,0
18075,1,0,0,0,0,0,0
18100,1,0,0,0,0,0,0
18125,1,0,0,0,0,0,0
18150,1,0,0,0,0,0,0
18175,1,0,0,0,0,0,0
18200,1,0,0,0,0,0,0
18225,1,0,0,0,0,0,0
18250,1,0,0,0,0,0,0
18275,1,0,0,0,0,0,0
18300,1,0,0,0,0,0,0
18325,1,0,0,0,0,0,0
18350,1,0,0,0,0,0,0
18375,1,0,0,0,0,0,0
18400,1,0,0,0,0,0,0
18425,1,0,0,0,0,0,0
18450,1,0,0,0,0,0,0
18475,1,0,0,0,0,1,0
18500,1,0,0,0,0,1,0
18525,1,0,0,0,0,1,0
18550,1,0,0,0,0,1,0
18575,1,0,0,0,0,1,0
18600,1,0,0,0,0,1,0
18625,1,0,0,0,0,1,0
18650,1,0,0,0,0,1,0
18675,1,0,0,0,0,1,0
18700,1,0,0,0,0,1,0
18725,1,0,0,0,0,1,0
18750,1,0,0,0,0,1,0
18775,1,0,0,0,0,1,0
18800,1,0,0,0,0,1,0
18825,1,0,0,0,0,1,0
18850,1,0,0,0,0,1,0
18875,1,0,0,0,0,1,0
18900,1,0,0,0,0,1,0
18925,1,0,0,0,0,1,0
18950,1,0,0,0,0,1,0
18975,1,0,0,0,0,1,0
19000,1,0,0,0,0,1,0
19025,1,0,0,0,0,1,0
19050,1,0,0,0,0,1,0
19075,1,0,0,0,0,1,0
19100,1,0,0,0,0,1,0
19125,1,0,0,0,0,1,0
19150,1,0,0,0,0,1,0
19175,1,0,0,0,0,1,0
19200,1,0,0,0,0,1,0
19225,1,0,0,0,0,1,0
19250,1,0,0,0,0,1,0
19275,1,0,0,0,0,1,0
19300,1,0,0,0,0,1,0
19325,1,0,1,0,0,0,0
19350,1,0,1,0,0,0,0
19375,1,0,1,0,0,0,0
19400,1,0,1,0,0,0,0
19425,1,0,1,0,0,0,0
19450,1,0,1,0,0,0,0
19475,1,0,1,0,0,0,0
19500,1,0,1,0,0,0,0
19525,1,0,1,0,0,0,0
19550,1,0,1,0,0,0,0
19575,1,0,1,0,0,0,0
19600,1,0,1,0,0,0,0
19625,1,0,1,0,0,0,0
19650,1,0,1,0,0,0,0
19675,1,0,1,0,0,0,0
19700,1,0,1,0,0,0,0
19725,1,0,1,0,0,0,0
19750,1,0,1,0,0,0,0
19775,1,0,1,0,0,0,0
19800,1,0,1,0,0,0,0
19825,1,0,1,0,0,0,0
19850,1,0,1,0,0,0,0
19875,1,0,1,0,0,0,0
19900,1,0,1,0,0,0,0
19925,1,0,1,0,0,0,0
19950,1,1,0,0,0,0,0
19975,1,1,0,0,0,0,0
20000,1,1,0,0,0,0,0
20025,1,1,0,0,0,0,0
20050,1,1,0,0,0,0,0
20075,1,1,0,0,0,0,0
20100,1,1,0,0,0,0,0
20125,1,1,0,0,0,0,0
20150,1,1,0,0,0,0,0
20175,1,1,0,0,0,0,0
20200,1,1,0,0,0,0,0
20225,1,1,0,0,0,0,0
20250,1,1,0,0,0,0,0
20275,1,1,0,0,0,0,0
20300,1,1,0,0,0,0,0
20325,1,1,0,0,0,0,0
20350,1,1,0,0,0,0,0
20375,1,1,0,0,0,0,0
20400,1,1,0,0,0,0,0
20425,1,1,0,0,0,0,0
20450,1,1,0,0,0,0,0
20475,1,1,0,0,0,0,0
