Frame,Phase
11600,1
11625,1
11650,1
11675,1
11700,1
11725,1
11750,1
11775,1
11800,1
11825,1
11850,1
11875,1
11900,1
11925,1
11950,1
11975,1
12000,1
12025,1
12050,1
12075,1
12100,1
12125,1
12150,1
12175,1
12200,1
12225,1
12250,1
12275,1
12300,1
12325,1
12350,1
12375,1
12400,1
12425,1
12450,1
12475,1
12500,1
12525,1
12550,1
12575,1
12600,1
12625,1
12650,1
12675,1
12700,1
12725,1
12750,1
12775,1
12800,1
12825,1
12850,1
12875,1
12900,1
12925,1
12950,1
12975,1
13000,1
13025,1
13050,1
13075,1
13100,1
13125,1
13150,1
13175,1
13200,1
13225,1
13250,1
13275,1
13300,1
13325,1
13350,1
13375,1
13400,1
13425,1
13450,1
13475,1
13500,1
13525,1
13550,1
13575,1
13600,1
13625,1
13650,1
13675,1
13700,1
13725,1
13750,1
13775,1
13800,1
13825,1
13850,1
13875,1
13900,1
13925,1
13950,1
13975,1
14000,1
14025,1
14050,1
14075,1
14100,1
14125,1
14150,1
14175,1
14200,1
14225,1
14250,1
14275,1
14300,1
14325,1
14350,1
14375,1
14400,1
14425,1
14450,1
14475,1
14500,1
14525,1
14550,1
14575,1
14600,1
14625,1
14650,1
14675,1
14700,1
14725,1
14750,1
14775,1
14800,1
14825,1
14850,1
14875,1
14900,1
14925,1
14950,1
14975,1
15000,1
15025,1
15050,1
15075,1
15100,1
15125,1
15150,1
15175,1
15200,1
15225,1
15250,1
15275,1
15300,1
15325,1
15350,1
15375,1
15400,1
15425,1
15450,1
15475,1
15500,1
15525,1
15550,1
15575,1
15600,1
15625,1
15650,1
15675,1
15700,1
15725,1
15750,1
15775,1
15800,1
15825,1
15850,1
15875,1
15900,1
15925,1
15950,1
15975,1
16000,1
16025,1
16050,1
16075,1
16100,1
16125,1
16150,1
16175,1
16200,1
16225,1
16250,1
16275,1
16300,1
16325,1
16350,1
16375,1
16400,1
16425,1
16450,1
16475,1
16500,1
16525,1
16550,1
16575,1
16600,1
16625,1
16650,1
16675,1
16700,1
16725,1
16750,1
16775,1
16800,1
16825,1
16850,1
16875,1
16900,1
16925,1
16950,1
16975,1
17000,1
17025,1
17050,1
17075,1
17100,1
17125,1
17150,1
17175,1
17200,1
17225,1
17250,1
17275,1
17300,1
17325,1
17350,1
17375,1
17400,1
17425,1
17450,1
17475,1
17500,1
17525,1
17550,1
17575,1
17600,1
17625,1
17650,1
17675,1
17700,1
17725,1
17750,1
17775,1
17800,1
17825,1
17850,1
17875,1
17900,1
17925,1
17950,1
17975,1
18000,1
18025,1
18050,1
18075,1
18100,1
18125,1
18150,1
18175,1
18200,1
18225,1
18250,1
18275,1
18300,1
18325,1
18350,1
18375,1
18400,1
18425,1
18450,1
18475,1
18500,1
18525,1
18550,1
18575,1
18600,1
18625,1
18650,1
18675,1
18700,1
18725,1
18750,1
18775,1
18800,1
18825,1
18850,1
18875,1
18900,1
18925,1
18950,1
18975,1
19000,1
19025,1
19050,1
19075,1
19100,1
19125,1
19150,1
19175,1
19200,1
19225,1
19250,1
19275,1
19300,1
19325,1
19350,1
19375,1
19400,1
19425,1
19450,1
19475,1
19500,1
19525,1
19550,1
19575,1
19600,1
19625,1
19650,1
19675,1
19700,1
19725,1
19750,1
19775,1
19800,1
19825,1
19850,1
19875,1
19900,1
19925,1
19950,1
19975,1
20000,1
20025,1
20050,1
20075,1
20100,1
20125,1
20150,1
20175,1
20200,1
20225,1
20250,1
20275,1
20300,1
20325,1
20350,1
20375,1
20400,1
20425,1
20450,1
20475,1
20500,1
20525,1
20550,1
20575,1
20600,1
20625,1
20650,1
20675,1
20700,1
20725,1
20750,1
20775,1
20800,1
20825,1
20850,1
20875,1
20900,1
20925,1
20950,1
20975,1
21000,1
21025,1
21050,1
21075,1
21100,1
21125,1
21150,1
21175,1
21200,1
21225,1
21250,1
21275,1
21300,1
21325,1
21350,1
21375,1
21400,1
21425,1
21450,1
21475,1
21500,1
21525,1
21550,1
21575,1
21600,1
21625,1
21650,1
21675,1
21700,1
21725,1
21750,1
21775,1
21800,1
21825,1
21850,1
21875,1
21900,1
21925,1
21950,1
21975,1
22000,1
22025,1
22050,1
22075,1
22100,1
22125,1
22150,1
22175,1
22200,1
22225,1
22250,1
22275,1
22300,1
22325,1
22350,1
22375,1
22400,1
22425,1
22450,1
22475,1
22500,1
22525,1
22550,1
22575,1
22600,1
22625,1
22650,1
22675,1
22700,1
22725,1
22750,1
22775,1
22800,1
22825,1
22850,1
22875,1
22900,1
22925,1
22950,1
22975,1
23000,1
23025,1
23050,1
23075,1
23100,1
23125,1
23150,2
23175,2
23200,2
23225,2
23250,2
23275,2
23300,2
23325,2
23350,2
23375,2
23400,2
23425,2
23450,2
23475,2
23500,2
23525,2
23550,2
23575,2
23600,2
23625,2
23650,2
23675,2
23700,2
23725,2
23750,2
23775,2
23800,2
23825,2
23850,2
23875,2
23900,2
23925,2
23950,2
23975,2
24000,2
24025,2
24050,2
24075,2
24100,2
24125,2
24150,2
24175,2
24200,2
24225,2
24250,2
24275,2
24300,2
24325,2
24350,2
24375,2
24400,2
24425,2
24450,2
24475,2
24500,2
24525,2
24550,2
24575,2
24600,2
24625,2
24650,2
24675,2
24700,2
24725,2
24750,2
24775,2
24800,2
24825,2
24850,2
24875,2
24900,2
24925,2
24950,2
24975,2
25000,2
25025,2
25050,2
25075,2
25100,2
25125,2
25150,2
25175,2
25200,2
25225,2
25250,2
25275,2
25300,2
25325,2
25350,2
25375,2
25400,2
25425,2
25450,2
25475,2
25500,2
25525,2
25550,3
25575,3
25600,3
25625,3
25650,3
25675,3
25700,3
25725,3
25750,3
25775,3
25800,3
25825,3
25850,3
25875,3
25900,3
25925,3
25950,3
25975,3
26000,3
26025,3
26050,3
26075,3
26100,3
26125,3
26150,3
26175,3
26200,3
26225,3
26250,3
26275,3
26300,3
26325,3
26350,3
26375,3
26400,3
26425,3
26450,3
26475,3
26500,3
26525,3
26550,3
26575,3
26600,3
26625,3
26650,3
26675,3
26700,3
26725,3
26750,3
26775,3
26800,3
26825,3
26850,3
26875,3
26900,3
26925,3
26950,3
26975,3
27000,3
27025,3
27050,3
27075,3
27100,3
27125,3
27150,3
27175,3
27200,3
27225,3
27250,3
27275,3
27300,3
27325,3
27350,3
27375,3
27400,3
27425,3
27450,3
27475,3
27500,3
27525,3
27550,3
27575,3
27600,3
27625,3
27650,3
27675,3
27700,3
27725,3
27750,3
27775,3
27800,3
27825,3
27850,3
27875,3
27900,3
27925,3
27950,3
27975,3
28000,3
28025,3
28050,3
28075,3
28100,3
28125,3
28150,3
28175,3
28200,3
28225,3
28250,3
28275,3
28300,3
28325,3
28350,3
28375,3
28400,3
28425,3
28450,3
28475,3
28500,3
28525,3
28550,3
28575,3
28600,3
28625,3
28650,3
28675,3
28700,3
28725,3
28750,3
28775,3
28800,3
28825,3
28850,3
28875,3
28900,3
28925,3
28950,3
28975,3
29000,3
29025,3
29050,3
29075,3
29100,3
29125,3
29150,3
29175,3
29200,3
29225,3
29250,3
29275,3
29300,3
29325,3
29350,3
29375,3
29400,3
29425,3
29450,3
29475,3
29500,3
29525,3
29550,3
29575,3
29600,3
29625,3
29650,3
29675,3
29700,3
29725,3
29750,3
29775,3
29800,3
29825,3
29850,3
29875,3
29900,3
29925,3
29950,3
29975,3
30000,3
30025,3
30050,3
30075,3
30100,3
30125,3
30150,3
30175,3
30200,3
30225,3
30250,3
30275,3
30300,3
30325,3
30350,3
30375,3
30400,3
30425,3
30450,3
30475,3
30500,3
30525,3
30550,3
30575,3
30600,3
30625,3
30650,3
30675,3
30700,3
30725,3
30750,3
30775,3
30800,3
30825,3
30850,3
30875,3
30900,3
30925,3
30950,3
30975,3
31000,3
31025,3
31050,3
31075,3
31100,3
31125,3
31150,3
31175,3
31200,3
31225,3
31250,3
31275,3
31300,3
31325,3
31350,3
31375,3
31400,3
31425,3
31450,3
31475,3
31500,3
31525,3
31550,3
31575,3
31600,3
31625,3
31650,3
31675,3
31700,3
31725,3
31750,3
31775,3
31800,3
31825,3
31850,3
31875,3
31900,3
31925,3
31950,3
31975,3
32000,3
32025,3
32050,3
32075,3
32100,3
32125,3
32150,3
32175,3
32200,3
32225,3
32250,3
32275,3
32300,3
32325,3
32350,3
32375,3
32400,3
32425,3
32450,3
32475,3
32500,3
32525,3
32550,3
32575,3
32600,3
32625,3
32650,3
32675,3
32700,3
32725,3
32750,3
32775,3
32800,3
32825,3
32850,3
32875,3
32900,3
32925,3
32950,3
32975,3
33000,3
33025,3
33050,3
33075,3
33100,3
33125,3
33150,3
33175,3
33200,3
33225,3
33250,3
33275,3
33300,3
33325,3
33350,3
33375,3
33400,3
33425,3
33450,3
33475,3
33500,3
33525,3
33550,3
33575,3
33600,3
33625,3
33650,3
33675,3
33700,3
33725,3
33750,3
33775,3
33800,3
33825,3
33850,3
33875,3
33900,3
33925,3
33950,3
33975,3
34000,3
34025,3
34050,3
34075,3
34100,3
34125,3
34150,3
34175,3
34200,3
34225,3
34250,3
34275,3
34300,3
34325,3
34350,3
34375,3
34400,3
34425,3
34450,3
34475,3
34500,3
34525,3
34550,3
34575,3
34600,3
34625,3
34650,3
34675,3
34700,3
34725,3
34750,3
34775,3
34800,3
34825,3
34850,3
34875,3
34900,3
34925,3
34950,3
34975,3
35000,3
35025,3
35050,3
35075,3
35100,3
35125,3
35150,3
35175,3
35200,3
35225,3
35250,3
35275,3
35300,3
35325,3
35350,3
35375,3
35400,3
35425,3
35450,3
35475,3
35500,3
35525,3
35550,3
35575,3
35600,3
35625,3
35650,3
35675,3
35700,3
35725,3
35750,3
35775,3
35800,3
35825,3
35850,3
35875,3
35900,3
35925,3
35950,3
35975,3
36000,3
36025,3
36050,3
36075,3
36100,3
36125,3
36150,3
36175,3
36200,3
36225,3
36250,3
36275,3
36300,3
36325,3
36350,3
36375,3
36400,3
36425,3
36450,3
36475,3
36500,3
36525,3
36550,3
36575,3
36600,3
36625,3
36650,3
36675,3
36700,3
36725,3
36750,3
36775,3
36800,3
36825,3
36850,3
36875,3
36900,3
36925,3
36950,3
36975,3
37000,3
37025,3
37050,3
37075,3
37100,3
37125,3
37150,3
37175,3
37200,3
37225,3
37250,3
37275,3
37300,3
37325,3
37350,3
37375,3
37400,3
37425,3
37450,3
37475,3
37500,3
37525,3
37550,3
37575,3
37600,3
37625,3
37650,3
37675,3
37700,3
37725,3
37750,3
37775,3
37800,3
37825,3
37850,3
37875,3
37900,3
37925,3
37950,3
37975,3
38000,3
38025,3
38050,3
38075,3
38100,3
38125,3
38150,3
38175,3
38200,3
38225,3
38250,3
38275,3
38300,3
38325,3
38350,3
38375,3
38400,3
38425,3
38450,3
38475,3
38500,3
38525,3
38550,3
38575,3
38600,3
38625,3
38650,3
38675,3
38700,3
38725,3
38750,3
38775,3
38800,3
38825,3
38850,3
38875,3
38900,3
38925,3
38950,3
38975,3
39000,3
39025,3
39050,3
39075,3
39100,3
39125,3
39150,3
39175,3
39200,3
39225,3
39250,3
39275,3
39300,3
39325,3
39350,3
39375,3
39400,3
39425,3
39450,3
39475,3
39500,3
39525,3
39550,3
39575,3
39600,3
39625,3
39650,3
39675,3
39700,3
39725,3
39750,3
39775,3
39800,3
39825,3
39850,3
39875,3
39900,3
39925,3
39950,3
39975,3
40000,3
40025,3
40050,3
40075,3
40100,3
40125,3
40150,3
40175,3
40200,3
40225,3
40250,3
40275,3
40300,3
40325,3
40350,3
40375,3
40400,3
40425,3
40450,3
40475,3
40500,3
40525,3
40550,3
40575,3
40600,3
40625,3
40650,3
40675,3
40700,3
40725,3
40750,3
40775,3
40800,3
40825,3
40850,3
40875,3
40900,3
40925,3
40950,3
40975,3
41000,3
41025,3
41050,3
41075,3
41100,3
41125,3
41150,3
41175,3
41200,3
41225,3
41250,3
41275,3
41300,3
41325,3
41350,3
41375,3
41400,3
41425,3
41450,3
41475,3
41500,3
41525,3
41550,3
41575,3
41600,3
41625,3
41650,3
41675,3
41700,3
41725,3
41750,3
41775,3
41800,3
41825,3
41850,3
41875,3
41900,3
41925,3
41950,3
41975,3
42000,3
42025,3
42050,3
42075,3
42100,3
42125,3
42150,3
42175,3
42200,3
42225,3
42250,3
42275,3
42300,3
42325,3
42350,3
42375,3
42400,3
42425,3
42450,3
42475,3
42500,3
42525,3
42550,3
42575,3
42600,3
42625,3
42650,3
42675,3
42700,3
42725,3
42750,3
42775,3
42800,3
42825,3
42850,3
42875,3
42900,3
42925,3
42950,3
42975,3
43000,3
43025,3
43050,3
43075,3
43100,3
43125,3
43150,3
43175,3
43200,3
43225,3
43250,3
43275,3
43300,3
43325,3
43350,3
43375,3
43400,3
43425,3
43450,3
43475,3
43500,3
43525,3
43550,3
43575,3
43600,3
43625,3
43650,3
43675,3
43700,3
43725,3
43750,3
43775,3
43800,3
43825,3
43850,3
43875,3
43900,3
43925,4
43950,4
43975,4
44000,4
44025,4
44050,4
44075,4
44100,4
44125,4
44150,4
44175,4
44200,4
44225,4
44250,4
44275,4
44300,4
44325,4
44350,4
44375,4
44400,4
44425,4
44450,4
44475,4
44500,4
44525,4
44550,4
44575,4
44600,4
44625,4
44650,4
44675,4
44700,4
44725,4
44750,4
44775,4
44800,4
44825,4
44850,4
44875,4
44900,4
44925,4
44950,4
44975,4
45000,4
45025,4
45050,4
45075,4
45100,4
45125,4
45150,4
45175,4
45200,4
45225,4
45250,4
45275,4
45300,4
45325,4
45350,4
45375,4
45400,4
45425,4
45450,4
45475,4
45500,4
45525,4
45550,4
45575,4
45600,4
45625,4
45650,4
45675,4
45700,4
45725,4
45750,4
45775,4
45800,4
45825,4
45850,4
45875,4
45900,4
45925,4
45950,4
45975,4
46000,4
46025,4
46050,4
46075,4
46100,4
46125,4
46150,4
46175,4
46200,4
46225,4
46250,4
46275,4
46300,4
46325,6
46350,6
46375,6
46400,6
46425,6
46450,6
46475,6
46500,6
46525,6
46550,6
46575,6
46600,6
46625,6
46650,6
46675,6
46700,6
46725,6
46750,6
46775,6
46800,6
46825,6
46850,6
46875,6
46900,6
46925,6
46950,6
46975,6
47000,6
47025,6
47050,6
47075,6
47100,6
47125,6
47150,6
47175,6
47200,6
47225,6
47250,6
47275,6
47300,6
47325,6
47350,6
47375,6
47400,6
47425,6
47450,6
47475,6
47500,6
47525,6
47550,6
47575,6
47600,6
47625,6
47650,6
47675,6
47700,6
47725,6
47750,6
47775,6
47800,6
47825,6
47850,6
47875,6
47900,6
47925,6
47950,6
47975,6
48000,6
48025,6
48050,6
48075,6
48100,6
48125,6
48150,6
48175,6
48200,6
48225,6
48250,6
48275,6
48300,6
48325,6
48350,6
48375,6
48400,6
48425,6
48450,6
48475,6
48500,6
